Order ID,Order Date,Customer ID,Segment,City,State,Product ID,Sub-Category,Sales,Quantity,Discount,Profit
US-2017-105389,10/23/2017,DM-13015,Consumer,San Antonio,Texas,TEC-PH-10002824,Phones,823.96,5,0.2,51.4975
US-2017-105389,10/23/2017,DM-13015,Consumer,San Antonio,Texas,OFF-AR-10000634,Art,10.272,3,0.2,0.8988
CA-2014-140816,12/20/2014,TC-21295,Consumer,Thornton,Colorado,TEC-AC-10001539,Accessories,447.944,7,0.2,89.5888
CA-2017-154039,2/17/2017,JK-16120,Home Office,Chicago,Illinois,FUR-TA-10001932,Tables,480.96,3,0.5,-269.3376
CA-2017-154039,2/17/2017,JK-16120,Home Office,Chicago,Illinois,TEC-PH-10002789,Phones,124.792,1,0.2,10.9193
CA-2014-135755,05-03-2014,NC-18415,Consumer,Yonkers,New York,OFF-BI-10004828,Binders,40.176,3,0.2,14.5638
CA-2014-135755,05-03-2014,NC-18415,Consumer,Yonkers,New York,OFF-BI-10003981,Binders,10.896,3,0.2,3.9498
CA-2017-123246,10/17/2017,AJ-10960,Consumer,San Diego,California,OFF-AR-10001770,Art,10.64,4,0,2.7664
CA-2015-157133,11/28/2015,LC-16885,Consumer,Champaign,Illinois,FUR-FU-10004904,Furnishings,151.96,5,0.6,-182.352
CA-2014-124709,7/27/2014,GW-14605,Consumer,San Francisco,California,TEC-AC-10002842,Accessories,238,2,0,38.08
CA-2017-146360,4/23/2017,SC-20305,Consumer,Lawrence,Indiana,TEC-AC-10003590,Accessories,155.34,6,0,55.9224
CA-2015-132486,10/23/2015,JF-15355,Consumer,San Diego,California,TEC-AC-10000710,Accessories,148.32,9,0,63.7776
CA-2015-132486,10/23/2015,JF-15355,Consumer,San Diego,California,FUR-CH-10004495,Chairs,240.784,1,0.2,27.0882
CA-2015-132486,10/23/2015,JF-15355,Consumer,San Diego,California,FUR-CH-10004540,Chairs,191.968,7,0.2,16.7972
CA-2015-132486,10/23/2015,JF-15355,Consumer,San Diego,California,OFF-PA-10004971,Paper,11.56,2,0,5.6644
CA-2015-132486,10/23/2015,JF-15355,Consumer,San Diego,California,OFF-EN-10002600,Envelopes,11.8,4,0,5.664
CA-2015-132486,10/23/2015,JF-15355,Consumer,San Diego,California,FUR-CH-10001854,Chairs,842.352,3,0.2,42.1176
CA-2016-136231,09-05-2016,DM-13015,Consumer,Johnson City,Tennessee,OFF-EN-10001099,Envelopes,23.472,3,0.2,7.6284
CA-2016-136231,09-05-2016,DM-13015,Consumer,Johnson City,Tennessee,OFF-BI-10001597,Binders,86.058,7,0.7,-63.1092
CA-2016-136231,09-05-2016,DM-13015,Consumer,Johnson City,Tennessee,TEC-PH-10002660,Phones,108.784,2,0.2,6.799
CA-2016-136231,09-05-2016,DM-13015,Consumer,Johnson City,Tennessee,OFF-PA-10000327,Paper,10.272,3,0.2,3.21
CA-2016-140641,10/28/2016,EP-13915,Consumer,Tampa,Florida,OFF-BI-10001191,Binders,38.19,5,0.7,-26.733
CA-2014-151001,04-05-2014,JG-15805,Corporate,Decatur,Illinois,OFF-ST-10003455,Storage,49.632,4,0.2,3.7224
CA-2014-151001,04-05-2014,JG-15805,Corporate,Decatur,Illinois,OFF-ST-10001031,Storage,52.096,4,0.2,3.9072
CA-2015-129896,6/15/2015,PF-19120,Consumer,Gilbert,Arizona,OFF-PA-10002245,Paper,9.568,2,0.2,2.99
CA-2015-129896,6/15/2015,PF-19120,Consumer,Gilbert,Arizona,OFF-ST-10004804,Storage,82.368,2,0.2,-19.5624
CA-2015-129896,6/15/2015,PF-19120,Consumer,Gilbert,Arizona,FUR-FU-10004904,Furnishings,364.704,6,0.2,-36.4704
CA-2015-129896,6/15/2015,PF-19120,Consumer,Gilbert,Arizona,FUR-FU-10002396,Furnishings,40.256,4,0.2,11.0704
CA-2014-152849,07-05-2014,DW-13195,Corporate,Knoxville,Tennessee,OFF-AR-10002833,Art,4.368,3,0.2,0.3822
US-2017-127341,1/29/2017,CK-12595,Consumer,Chicago,Illinois,OFF-BI-10001072,Binders,12.128,4,0.8,-20.6176
CA-2016-167759,03-03-2016,CC-12670,Consumer,Bloomington,Indiana,TEC-PH-10003171,Phones,134.85,3,0,37.758
CA-2014-100895,06-02-2014,SV-20785,Consumer,Roswell,Georgia,OFF-AR-10004511,Art,8.56,2,0,2.6536
CA-2014-100895,06-02-2014,SV-20785,Consumer,Roswell,Georgia,TEC-PH-10001425,Phones,239.97,3,0,67.1916
CA-2014-100895,06-02-2014,SV-20785,Consumer,Roswell,Georgia,OFF-ST-10001490,Storage,356.94,2,0,107.082
US-2016-163881,11/24/2016,SP-20860,Corporate,Los Angeles,California,TEC-AC-10003033,Accessories,659.9,2,0,217.767
US-2016-163881,11/24/2016,SP-20860,Corporate,Los Angeles,California,FUR-CH-10001394,Chairs,1684.752,6,0.2,210.594
US-2016-163881,11/24/2016,SP-20860,Corporate,Los Angeles,California,TEC-AC-10000420,Accessories,559.92,8,0,190.3728
US-2016-144547,11-10-2016,MS-17770,Consumer,Houston,Texas,TEC-AC-10004901,Accessories,279.944,7,0.2,48.9902
US-2014-112200,11/22/2014,TC-21475,Home Office,Bolingbrook,Illinois,OFF-BI-10002571,Binders,9.98,5,0.8,-16.467
CA-2017-110212,05-01-2017,SJ-20125,Home Office,Texarkana,Arkansas,TEC-AC-10002331,Accessories,48.9,5,0,18.093
CA-2017-134285,12-07-2017,DS-13180,Corporate,San Antonio,Texas,OFF-FA-10000611,Fasteners,3.552,3,0.2,1.2432
CA-2017-134285,12-07-2017,DS-13180,Corporate,San Antonio,Texas,OFF-PA-10000304,Paper,15.552,3,0.2,5.4432
CA-2017-102267,11/30/2017,SC-20800,Consumer,Edinburg,Texas,OFF-FA-10000611,Fasteners,2.368,2,0.2,0.8288
CA-2017-157980,12-07-2017,SH-20395,Consumer,Toledo,Ohio,TEC-AC-10002567,Accessories,127.984,2,0.2,25.5968
CA-2015-121097,01-03-2015,SF-20965,Corporate,Baytown,Texas,OFF-PA-10001937,Paper,10.368,2,0.2,3.6288
CA-2015-151043,11/14/2015,MG-17680,Home Office,Philadelphia,Pennsylvania,TEC-AC-10001090,Accessories,47.984,2,0.2,-1.1996
US-2015-119312,10-02-2015,CS-12400,Home Office,Los Angeles,California,OFF-ST-10000943,Storage,270.34,14,0,75.6952
CA-2015-167010,04-05-2015,VT-21700,Home Office,Philadelphia,Pennsylvania,OFF-AP-10004036,Appliances,98.112,7,0.2,18.396
CA-2015-167010,04-05-2015,VT-21700,Home Office,Philadelphia,Pennsylvania,OFF-ST-10003816,Storage,563.808,4,0.2,21.1428
CA-2015-167010,04-05-2015,VT-21700,Home Office,Philadelphia,Pennsylvania,OFF-BI-10002072,Binders,10.428,4,0.7,-6.952
CA-2015-167010,04-05-2015,VT-21700,Home Office,Philadelphia,Pennsylvania,FUR-FU-10001468,Furnishings,547.136,4,0.2,-68.392
CA-2015-167010,04-05-2015,VT-21700,Home Office,Philadelphia,Pennsylvania,TEC-PH-10000347,Phones,14.85,5,0.4,-3.2175
CA-2015-167010,04-05-2015,VT-21700,Home Office,Philadelphia,Pennsylvania,TEC-PH-10002844,Phones,41.988,2,0.4,-9.7972
CA-2015-167010,04-05-2015,VT-21700,Home Office,Philadelphia,Pennsylvania,FUR-FU-10001037,Furnishings,7.584,1,0.2,2.37
CA-2015-167010,04-05-2015,VT-21700,Home Office,Philadelphia,Pennsylvania,FUR-BO-10004218,Bookcases,352.45,5,0.5,-211.47
CA-2017-126788,06-05-2017,AB-10105,Consumer,Pearland,Texas,TEC-PH-10001619,Phones,470.376,3,0.2,52.9173
CA-2017-148068,9/18/2017,MM-18280,Corporate,New York City,New York,OFF-PA-10001639,Paper,19.44,3,0,9.3312
CA-2017-148068,9/18/2017,MM-18280,Corporate,New York City,New York,FUR-FU-10002268,Furnishings,9.82,2,0,3.2406
US-2017-142573,7/18/2017,ML-17410,Consumer,Phoenix,Arizona,FUR-TA-10001932,Tables,801.6,5,0.5,-448.896
US-2017-142573,7/18/2017,ML-17410,Consumer,Phoenix,Arizona,FUR-CH-10004218,Chairs,161.568,2,0.2,10.098
US-2017-142573,7/18/2017,ML-17410,Consumer,Phoenix,Arizona,OFF-PA-10000246,Paper,16.096,2,0.2,5.2312
US-2017-142573,7/18/2017,ML-17410,Consumer,Phoenix,Arizona,OFF-BI-10003350,Binders,7.656,4,0.7,-6.1248
US-2017-142573,7/18/2017,ML-17410,Consumer,Phoenix,Arizona,FUR-CH-10000513,Chairs,311.976,3,0.2,-42.8967
US-2015-148817,12-01-2015,KD-16495,Corporate,Chesapeake,Virginia,OFF-ST-10001321,Storage,61.68,4,0,16.6536
US-2015-148817,12-01-2015,KD-16495,Corporate,Chesapeake,Virginia,OFF-BI-10004233,Binders,63.96,4,0,30.7008
CA-2016-110044,6/28/2016,RF-19735,Consumer,Chicago,Illinois,TEC-PH-10001299,Phones,359.976,3,0.2,35.9976
CA-2017-146920,8/28/2017,SC-20305,Consumer,Chicago,Illinois,OFF-PA-10002479,Paper,25.344,6,0.2,7.92
CA-2017-146920,8/28/2017,SC-20305,Consumer,Chicago,Illinois,OFF-PA-10001461,Paper,26.72,5,0.2,9.352
CA-2014-103940,9/17/2014,BN-11515,Consumer,Seattle,Washington,OFF-ST-10004963,Storage,30.28,2,0,1.2112
CA-2014-103940,9/17/2014,BN-11515,Consumer,Seattle,Washington,OFF-ST-10000943,Storage,57.93,3,0,16.2204
CA-2014-103940,9/17/2014,BN-11515,Consumer,Seattle,Washington,FUR-FU-10004671,Furnishings,35.34,2,0,13.4292
CA-2014-103940,9/17/2014,BN-11515,Consumer,Seattle,Washington,OFF-BI-10002735,Binders,137.24,5,0.2,46.3185
CA-2016-162082,3/14/2016,JS-15880,Consumer,Harlingen,Texas,FUR-BO-10004409,Bookcases,241.332,5,0.32,-14.196
CA-2016-162082,3/14/2016,JS-15880,Consumer,Harlingen,Texas,OFF-PA-10001934,Paper,5.184,1,0.2,1.8792
CA-2016-162082,3/14/2016,JS-15880,Consumer,Harlingen,Texas,OFF-AR-10001044,Art,145.544,7,0.2,16.3737
CA-2016-132094,8/26/2016,VG-21805,Corporate,Philadelphia,Pennsylvania,OFF-AR-10004165,Art,5.472,3,0.2,1.6416
CA-2016-132094,8/26/2016,VG-21805,Corporate,Philadelphia,Pennsylvania,TEC-AC-10001109,Accessories,47.984,2,0.2,13.1956
CA-2017-123001,09-02-2017,AW-10840,Consumer,Bakersfield,California,OFF-AR-10001919,Art,9.4,5,0,2.726
CA-2017-123001,09-02-2017,AW-10840,Consumer,Bakersfield,California,OFF-LA-10004544,Labels,74,5,0,37
CA-2017-123001,09-02-2017,AW-10840,Consumer,Bakersfield,California,TEC-PH-10003484,Phones,201.584,2,0.2,12.599
CA-2015-118955,6/16/2015,LS-17230,Consumer,Grand Prairie,Texas,OFF-EN-10001028,Envelopes,28.752,3,0.2,9.3444
CA-2015-118955,6/16/2015,LS-17230,Consumer,Grand Prairie,Texas,OFF-PA-10004156,Paper,27.216,3,0.2,9.8658
CA-2015-118955,6/16/2015,LS-17230,Consumer,Grand Prairie,Texas,FUR-CH-10001708,Chairs,197.372,2,0.3,-25.3764
US-2016-143448,12-10-2016,MH-17455,Consumer,Greenwood,Indiana,FUR-CH-10003379,Chairs,1424.9,5,0,356.225
CA-2017-117863,5/18/2017,TS-21340,Consumer,New York City,New York,FUR-FU-10002456,Furnishings,14.56,2,0,6.2608
CA-2017-117863,5/18/2017,TS-21340,Consumer,New York City,New York,OFF-BI-10000605,Binders,3.048,1,0.2,1.0287
CA-2017-160458,5/27/2017,EH-13945,Consumer,Memphis,Tennessee,OFF-PA-10001166,Paper,25.92,5,0.2,9.072
US-2016-142685,6/23/2016,MG-17695,Consumer,Buffalo,New York,OFF-SU-10000157,Supplies,835.17,7,0,16.7034
CA-2016-133144,5/16/2016,DO-13435,Consumer,Los Angeles,California,OFF-PA-10004971,Paper,17.34,3,0,8.4966
CA-2017-167871,11/18/2017,AF-10870,Consumer,Homestead,Florida,OFF-PA-10001977,Paper,44.384,1,0.2,15.5344
CA-2017-167871,11/18/2017,AF-10870,Consumer,Homestead,Florida,OFF-SU-10001225,Supplies,2.944,1,0.2,-0.6624
CA-2016-119963,11/18/2016,SN-20710,Home Office,Pasadena,Texas,OFF-AR-10003514,Art,6.368,2,0.2,1.0348
CA-2016-119963,11/18/2016,SN-20710,Home Office,Pasadena,Texas,OFF-LA-10003510,Labels,48.848,2,0.2,15.8756
CA-2016-119963,11/18/2016,SN-20710,Home Office,Pasadena,Texas,OFF-PA-10001970,Paper,19.648,2,0.2,6.6312
CA-2016-119963,11/18/2016,SN-20710,Home Office,Pasadena,Texas,FUR-CH-10003817,Chairs,255.108,6,0.3,-18.222
CA-2014-121167,11/28/2014,MO-17500,Consumer,Freeport,New York,OFF-BI-10003676,Binders,17.248,2,0.2,6.0368
US-2016-151862,03-01-2016,ON-18715,Corporate,Denver,Colorado,TEC-PH-10003535,Phones,159.984,2,0.2,13.9986
CA-2017-152961,1/15/2017,SC-20095,Consumer,Quincy,Massachusetts,OFF-PA-10004675,Paper,12.7,2,0,5.842
CA-2014-133228,04-04-2014,MS-17710,Consumer,Detroit,Michigan,FUR-FU-10004020,Furnishings,5.47,1,0,2.3521
CA-2014-133228,04-04-2014,MS-17710,Consumer,Detroit,Michigan,OFF-AR-10001955,Art,79.36,4,0,23.808
CA-2016-114951,6/26/2016,DN-13690,Consumer,San Francisco,California,FUR-FU-10002364,Furnishings,22.14,3,0,6.4206
CA-2016-156573,5/29/2016,RB-19360,Consumer,Nashville,Tennessee,OFF-BI-10002414,Binders,11.277,3,0.7,-8.6457
CA-2016-156573,5/29/2016,RB-19360,Consumer,Nashville,Tennessee,OFF-AR-10003732,Art,4.448,2,0.2,0.3336
CA-2016-156573,5/29/2016,RB-19360,Consumer,Nashville,Tennessee,FUR-FU-10001085,Furnishings,44.76,3,0.2,14.547
CA-2015-113901,10/19/2015,NH-18610,Corporate,Detroit,Michigan,OFF-BI-10001249,Binders,38.28,6,0,17.6088
CA-2015-113901,10/19/2015,NH-18610,Corporate,Detroit,Michigan,TEC-PH-10002564,Phones,149.95,5,0,44.985
CA-2017-134838,2/19/2017,ED-13885,Home Office,Los Angeles,California,OFF-AR-10000634,Art,12.84,3,0,3.4668
CA-2017-134838,2/19/2017,ED-13885,Home Office,Los Angeles,California,FUR-FU-10004018,Furnishings,44.67,3,0,12.0609
CA-2016-120257,9/22/2016,PW-19240,Consumer,Philadelphia,Pennsylvania,OFF-AR-10003481,Art,7.872,3,0.2,0.8856
CA-2014-164910,11-12-2014,DM-13345,Corporate,Asheville,North Carolina,OFF-AR-10003651,Art,7.872,3,0.2,0.8856
CA-2016-149902,04-01-2016,DW-13540,Consumer,New York City,New York,OFF-AR-10002956,Art,88.04,4,0,22.8904
CA-2016-146010,5/20/2016,EH-14125,Home Office,Colorado Springs,Colorado,OFF-BI-10003638,Binders,40.635,7,0.7,-32.508
US-2015-163685,06-01-2015,KE-16420,Corporate,San Antonio,Texas,OFF-BI-10001890,Binders,5.728,8,0.8,-9.1648
US-2015-163685,06-01-2015,KE-16420,Corporate,San Antonio,Texas,OFF-PA-10002606,Paper,42.24,10,0.2,13.2
CA-2014-135090,11/22/2014,SP-20920,Consumer,Los Angeles,California,OFF-PA-10002245,Paper,53.82,9,0,24.219
CA-2015-132374,2/22/2015,PS-19045,Home Office,Sterling Heights,Michigan,OFF-AR-10001615,Art,79.36,4,0,20.6336
CA-2016-167556,3/29/2016,JM-15250,Consumer,New York City,New York,OFF-PA-10000466,Paper,13.48,2,0,6.74
CA-2016-167556,3/29/2016,JM-15250,Consumer,New York City,New York,OFF-BI-10003708,Binders,29.8,5,0.2,9.3125
CA-2016-167556,3/29/2016,JM-15250,Consumer,New York City,New York,FUR-FU-10004848,Furnishings,414,8,0,124.2
CA-2016-167556,3/29/2016,JM-15250,Consumer,New York City,New York,OFF-BI-10000320,Binders,41.328,7,0.2,14.9814
US-2016-116400,10/22/2016,EB-13930,Consumer,Richmond,Virginia,FUR-FU-10003731,Furnishings,39.92,4,0,11.1776
CA-2017-101308,10-02-2017,FG-14260,Home Office,Seattle,Washington,OFF-FA-10002780,Fasteners,8.94,3,0,4.1124
CA-2017-101308,10-02-2017,FG-14260,Home Office,Seattle,Washington,TEC-PH-10003800,Phones,84.784,2,0.2,-20.1362
CA-2014-114517,12/23/2014,TH-21235,Corporate,New York City,New York,FUR-TA-10001676,Tables,53.316,2,0.4,-19.5492
CA-2014-114517,12/23/2014,TH-21235,Corporate,New York City,New York,OFF-AP-10002350,Appliances,56.52,3,0,15.8256
CA-2017-119564,12/15/2017,PL-18925,Home Office,Seattle,Washington,FUR-FU-10003096,Furnishings,22.77,3,0,9.7911
CA-2016-135265,07-07-2016,CC-12370,Consumer,Los Angeles,California,FUR-CH-10003061,Chairs,287.968,4,0.2,-3.5996
CA-2016-135265,07-07-2016,CC-12370,Consumer,Los Angeles,California,TEC-CO-10003763,Copiers,2799.96,5,0.2,944.9865
CA-2016-135265,07-07-2016,CC-12370,Consumer,Los Angeles,California,OFF-PA-10002923,Paper,48.94,1,0,24.47
CA-2016-108735,4/17/2016,JM-15535,Consumer,Lakewood,California,FUR-BO-10003441,Bookcases,257.499,3,0.15,24.2352
CA-2017-112333,04-08-2017,KF-16285,Home Office,Plainfield,New Jersey,OFF-ST-10001780,Storage,2591.56,4,0,621.9744
CA-2017-112333,04-08-2017,KF-16285,Home Office,Plainfield,New Jersey,OFF-AP-10001962,Appliances,41.95,5,0,10.4875
US-2016-159415,4/17/2016,CS-12175,Corporate,Columbia,Tennessee,FUR-FU-10003798,Furnishings,79.12,5,0.2,13.846
CA-2014-122588,11/25/2014,AR-10540,Consumer,Woonsocket,Rhode Island,FUR-FU-10001095,Furnishings,52.96,2,0,20.1248
CA-2014-137589,11-03-2014,MS-17770,Consumer,Lancaster,Pennsylvania,OFF-SU-10000157,Supplies,286.344,3,0.2,-64.4274
CA-2015-161998,05-01-2015,DB-13120,Corporate,Tampa,Florida,FUR-FU-10001095,Furnishings,63.552,3,0.2,14.2992
CA-2015-161998,05-01-2015,DB-13120,Corporate,Tampa,Florida,OFF-SU-10004261,Supplies,41.376,3,0.2,4.6548
CA-2015-161998,05-01-2015,DB-13120,Corporate,Tampa,Florida,OFF-AR-10004022,Art,172.704,6,0.2,10.794
CA-2015-105627,03-08-2015,DK-12895,Consumer,Kenosha,Wisconsin,FUR-BO-10002916,Bookcases,512.94,3,0,97.4586
CA-2015-105627,03-08-2015,DK-12895,Consumer,Kenosha,Wisconsin,FUR-CH-10002084,Chairs,860.93,7,0,189.4046
CA-2015-105627,03-08-2015,DK-12895,Consumer,Kenosha,Wisconsin,TEC-PH-10003012,Phones,769.95,5,0,223.2855
CA-2015-105627,03-08-2015,DK-12895,Consumer,Kenosha,Wisconsin,OFF-AR-10002704,Art,14.98,1,0,4.494
CA-2015-105627,03-08-2015,DK-12895,Consumer,Kenosha,Wisconsin,FUR-FU-10000308,Furnishings,373.08,6,0,82.0776
US-2015-149629,7/17/2015,MP-17965,Corporate,Port Saint Lucie,Florida,FUR-BO-10004709,Bookcases,231.92,5,0.2,5.798
CA-2014-116834,10-11-2014,Dp-13240,Home Office,Seattle,Washington,FUR-FU-10001196,Furnishings,63.47,11,0,19.041
CA-2014-116834,10-11-2014,Dp-13240,Home Office,Seattle,Washington,TEC-AC-10002942,Accessories,345,5,0,58.65
CA-2016-145730,03-03-2016,CC-12220,Consumer,San Antonio,Texas,FUR-TA-10004915,Tables,637.896,3,0.3,-127.5792
CA-2016-145730,03-03-2016,CC-12220,Consumer,San Antonio,Texas,TEC-MA-10001016,Machines,287.91,3,0.4,33.5895
CA-2016-145730,03-03-2016,CC-12220,Consumer,San Antonio,Texas,OFF-EN-10000483,Envelopes,36.6,3,0.2,11.895
US-2015-168732,12-10-2015,KM-16660,Consumer,Roswell,Georgia,OFF-AR-10003087,Art,1.78,1,0,0.4984
US-2015-168732,12-10-2015,KM-16660,Consumer,Roswell,Georgia,OFF-PA-10000520,Paper,25.92,4,0,12.4416
US-2015-168732,12-10-2015,KM-16660,Consumer,Roswell,Georgia,TEC-AC-10001553,Accessories,101.94,6,0,21.4074
CA-2015-107468,12/18/2015,MK-17905,Corporate,Louisville,Colorado,OFF-AR-10000634,Art,6.848,2,0.2,0.5992
CA-2017-144463,01-01-2017,SC-20725,Consumer,Los Angeles,California,FUR-FU-10001215,Furnishings,474.43,11,0,199.2606
CA-2017-100811,11/21/2017,CC-12475,Consumer,Philadelphia,Pennsylvania,OFF-PA-10001204,Paper,8.448,2,0.2,2.64
CA-2017-100811,11/21/2017,CC-12475,Consumer,Philadelphia,Pennsylvania,OFF-ST-10002444,Storage,39.296,4,0.2,3.9296
CA-2015-153612,12/22/2015,BT-11305,Home Office,Superior,Wisconsin,OFF-AR-10000203,Art,17.12,4,0,4.9648
CA-2015-165624,8/23/2015,FH-14350,Consumer,Atlanta,Georgia,OFF-AP-10000828,Appliances,542.94,3,0,152.0232
CA-2015-165624,8/23/2015,FH-14350,Consumer,Atlanta,Georgia,OFF-LA-10003190,Labels,8.64,3,0,4.2336
CA-2015-165624,8/23/2015,FH-14350,Consumer,Atlanta,Georgia,OFF-PA-10002319,Paper,193.8,5,0,94.962
CA-2015-165624,8/23/2015,FH-14350,Consumer,Atlanta,Georgia,OFF-PA-10003893,Paper,21.4,5,0,9.63
CA-2015-165624,8/23/2015,FH-14350,Consumer,Atlanta,Georgia,OFF-PA-10002499,Paper,97.88,2,0,48.94
CA-2015-165624,8/23/2015,FH-14350,Consumer,Atlanta,Georgia,TEC-AC-10004568,Accessories,251.91,9,0,47.8629
CA-2015-165624,8/23/2015,FH-14350,Consumer,Atlanta,Georgia,OFF-AP-10001492,Appliances,25.86,3,0,6.7236
CA-2014-154963,6/22/2014,AA-10645,Consumer,Chester,Pennsylvania,FUR-CH-10004698,Chairs,170.058,3,0.3,-4.8588
CA-2014-154963,6/22/2014,AA-10645,Consumer,Chester,Pennsylvania,TEC-PH-10004093,Phones,82.782,3,0.4,-15.1767
CA-2014-154963,6/22/2014,AA-10645,Consumer,Chester,Pennsylvania,FUR-CH-10000454,Chairs,853.93,5,0.3,0
CA-2017-130764,10/27/2017,JO-15145,Corporate,San Francisco,California,FUR-BO-10003034,Bookcases,556.665,5,0.15,6.549
CA-2017-130764,10/27/2017,JO-15145,Corporate,San Francisco,California,TEC-PH-10003215,Phones,95.84,4,0.2,34.742
CA-2017-139311,08-11-2017,SF-20965,Corporate,Bedford,Texas,OFF-PA-10001776,Paper,29.664,4,0.2,10.0116
CA-2017-139311,08-11-2017,SF-20965,Corporate,Bedford,Texas,OFF-AR-10004582,Art,9.184,7,0.2,2.87
CA-2017-139311,08-11-2017,SF-20965,Corporate,Bedford,Texas,TEC-PH-10001557,Phones,153.584,2,0.2,13.4386
CA-2017-139311,08-11-2017,SF-20965,Corporate,Bedford,Texas,OFF-BI-10004209,Binders,12.864,8,0.8,-22.512
CA-2017-124296,12/24/2017,CS-12355,Consumer,Lafayette,Louisiana,TEC-MA-10003183,Machines,479.97,3,0,239.985
CA-2017-124296,12/24/2017,CS-12355,Consumer,Lafayette,Louisiana,FUR-CH-10002439,Chairs,232.88,4,0,60.5488
CA-2016-169957,9/26/2016,SN-20710,Home Office,Covington,Washington,OFF-AP-10000576,Appliances,236.88,6,0,66.3264
CA-2016-169957,9/26/2016,SN-20710,Home Office,Covington,Washington,OFF-PA-10004040,Paper,29.9,5,0,14.651
CA-2016-169957,9/26/2016,SN-20710,Home Office,Covington,Washington,TEC-AC-10003063,Accessories,100,4,0,21
US-2016-108777,12-12-2016,JM-15655,Corporate,Lorain,Ohio,OFF-BI-10003982,Binders,18.693,3,0.7,-14.3313
US-2016-108777,12-12-2016,JM-15655,Corporate,Lorain,Ohio,TEC-AC-10002567,Accessories,383.952,6,0.2,76.7904
CA-2015-148859,12/28/2015,FH-14350,Consumer,Chicago,Illinois,OFF-ST-10004950,Storage,24.816,2,0.2,1.551
CA-2014-110786,12/29/2014,AJ-10795,Corporate,San Francisco,California,FUR-FU-10000550,Furnishings,24.9,5,0,8.217
CA-2014-110786,12/29/2014,AJ-10795,Corporate,San Francisco,California,OFF-PA-10000528,Paper,21.12,4,0,9.504
CA-2014-110786,12/29/2014,AJ-10795,Corporate,San Francisco,California,TEC-MA-10003183,Machines,767.952,6,0.2,287.982
CA-2014-110786,12/29/2014,AJ-10795,Corporate,San Francisco,California,OFF-BI-10003305,Binders,14.352,3,0.2,4.6644
CA-2014-110786,12/29/2014,AJ-10795,Corporate,San Francisco,California,TEC-PH-10001425,Phones,191.976,3,0.2,19.1976
CA-2014-110786,12/29/2014,AJ-10795,Corporate,San Francisco,California,OFF-LA-10001474,Labels,274.77,9,0,126.3942
CA-2014-110786,12/29/2014,AJ-10795,Corporate,San Francisco,California,FUR-FU-10000672,Furnishings,70.56,6,0,23.9904
CA-2015-137750,6/25/2015,JF-15565,Consumer,San Francisco,California,FUR-FU-10001979,Furnishings,204.85,5,0,57.358
CA-2015-136378,04-02-2015,CS-11845,Corporate,Houston,Texas,OFF-BI-10003707,Binders,9.156,3,0.8,-13.734
CA-2017-100356,10/21/2017,SP-20920,Consumer,Chicago,Illinois,OFF-AP-10002191,Appliances,23.992,2,0.8,-62.3792
US-2015-166520,7/16/2015,KE-16420,Corporate,New York City,New York,OFF-PA-10000501,Paper,80.88,3,0,39.6312
US-2015-166520,7/16/2015,KE-16420,Corporate,New York City,New York,TEC-AC-10001990,Accessories,599.9,10,0,191.968
CA-2017-136350,6/24/2017,GA-14515,Consumer,New York City,New York,FUR-FU-10003601,Furnishings,276.69,3,0,49.8042
CA-2017-136350,6/24/2017,GA-14515,Consumer,New York City,New York,FUR-CH-10001891,Chairs,172.764,2,0.1,32.6332
CA-2014-122931,9/29/2014,SM-20950,Corporate,Philadelphia,Pennsylvania,OFF-AR-10003469,Art,4.224,3,0.2,1.4784
CA-2014-122931,9/29/2014,SM-20950,Corporate,Philadelphia,Pennsylvania,FUR-TA-10004175,Tables,409.272,2,0.4,-81.8544
CA-2014-122931,9/29/2014,SM-20950,Corporate,Philadelphia,Pennsylvania,OFF-LA-10002945,Labels,55.44,11,0.2,18.018
CA-2014-122931,9/29/2014,SM-20950,Corporate,Philadelphia,Pennsylvania,OFF-PA-10000533,Paper,20.928,4,0.2,6.8016
CA-2014-122931,9/29/2014,SM-20950,Corporate,Philadelphia,Pennsylvania,OFF-ST-10004459,Storage,1801.632,6,0.2,-337.806
CA-2014-122931,9/29/2014,SM-20950,Corporate,Philadelphia,Pennsylvania,FUR-TA-10004147,Tables,67.176,1,0.4,-20.1528
CA-2014-163034,11/24/2014,DK-12985,Consumer,Chicago,Illinois,OFF-ST-10000046,Storage,646.2,5,0.2,-8.0775
CA-2015-124058,11/20/2015,LC-16885,Consumer,Oakland,California,TEC-PH-10004774,Phones,72.744,7,0.2,-15.4581
CA-2015-124058,11/20/2015,LC-16885,Consumer,Oakland,California,FUR-CH-10000595,Chairs,572.16,3,0.2,35.76
CA-2016-129196,11-01-2016,XP-21865,Consumer,Chicago,Illinois,TEC-AC-10002473,Accessories,68.112,3,0.2,17.8794
US-2015-138716,9/17/2015,CS-11845,Corporate,Seattle,Washington,OFF-BI-10001628,Binders,25.032,3,0.2,7.8225
US-2016-122182,03-10-2016,BD-11770,Consumer,Philadelphia,Pennsylvania,TEC-AC-10002800,Accessories,39.992,1,0.2,7.4985
US-2014-130358,6/23/2014,DL-13330,Consumer,Concord,North Carolina,OFF-AR-10002766,Art,20.016,9,0.2,1.7514
US-2014-130358,6/23/2014,DL-13330,Consumer,Concord,North Carolina,OFF-SU-10002522,Supplies,3.104,1,0.2,0.3492
